Subject	shword	Resp	RT	step	sword	TrialCount	wavfile	which	Sresp	StepNum
208	whishtle	1	1051	step10	whistle	109	Continuua/whistle_whishle/stimulus010.wav	one	5	10
208	curshor	1	905	step10	cursor	110	Continuua/cursor_curshor/stimulus010.wav	one	5	10
208	dinoshaur	5	1805	step6	dinosaur	111	Continuua/dinosaur_dinoshaur/stimulus006.wav	one	5	6
208	shidewalk	5	1210	step6	sidewalk	112	Continuua/sidewalk_shidewalk/stimulus006.wav	one	5	6
208	shettlement	5	1189	step3	settlement	113	Continuua/settlement_shettlement/stimulus003.wav	one	5	3
208	shy	5	1013	step4	sigh	114	Continuua/sigh_shy/stimulus004.wav	both	5	4
208	curtshy	5	725	step5	curtsy	115	Continuua/curtsy_curtshy/stimulus005.wav	one	5	5
208	shelery	1	625	step11	celery	116	Continuua/celery_shelery/stimulus011.wav	one	5	11
208	sheiling	5	632	step1	ceiling	117	Continuua/ceiling_sheiling/stimulus001.wav	one	5	1
208	conshert	5	987	step3	concert	118	Continuua/concert_conshert/stimulus003.wav	one	5	3
208	conshert	1	635	step6	concert	119	Continuua/concert_conshert/stimulus006.wav	one	5	6
208	shocket	1	573	step10	socket	120	Continuua/socket_shocket/stimulus010.wav	one	5	10
208	croishant	5	885	step2	croissant	121	Continuua/croissant_croishant/stimulus002.wav	one	5	2
208	shafari	5	680	step3	safari	122	Continuua/safari_shafari/stimulus003.wav	one	5	3
208	shofa	5	798	step4	sofa	123	Continuua/sofa_shofa/stimulus004.wav	one	5	4
208	dinoshaur	5	1433	step7	dinosaur	124	Continuua/dinosaur_dinoshaur/stimulus007.wav	one	5	7
208	shurfboard	5	1314	step1	surfboard	125	Continuua/surfboard_shurfboard/stimulus001.wav	one	5	1
208	curtshy	1	935	step11	curtsy	126	Continuua/curtsy_curtshy/stimulus011.wav	one	5	11
208	shofa	1	673	step11	sofa	127	Continuua/sofa_shofa/stimulus011.wav	one	5	11
208	shettlement	5	1140	step4	settlement	128	Continuua/settlement_shettlement/stimulus004.wav	one	5	4
208	galakshy	5	808	step2	galaxy	129	Continuua/galaxy_galakshy/stimulus002.wav	one	5	2
208	takshi	1	1282	step8	taxi	130	Continuua/taxi_takshi/stimulus008.wav	one	5	8
208	shofa	1	873	step8	sofa	131	Continuua/sofa_shofa/stimulus008.wav	one	5	8
208	curtshy	5	758	step6	curtsy	132	Continuua/curtsy_curtshy/stimulus006.wav	one	5	6
208	shettlement	5	809	step1	settlement	133	Continuua/settlement_shettlement/stimulus001.wav	one	5	1
208	shyrup	5	1253	step6	syrup	134	Continuua/syrup_shyrup/stimulus006.wav	one	5	6
208	shement	5	723	step2	cement	135	Continuua/cement_shement/stimulus002.wav	one	5	2
208	shidewalk	5	756	step5	sidewalk	136	Continuua/sidewalk_shidewalk/stimulus005.wav	one	5	5
208	currenshy	5	719	step2	currency	137	Continuua/currency_currenshy/stimulus002.wav	one	5	2
208	shaddle	1	945	step9	saddle	138	Continuua/saddle_shaddle/stimulus009.wav	one	5	9
208	foshil	5	917	step6	fossil	139	Continuua/fossil_foshil/stimulus006.wav	one	5	6
208	tashel	5	835	step3	tassel	140	Continuua/tassel_tashel/stimulus003.wav	one	5	3
208	croishant	5	848	step3	croissant	141	Continuua/croissant_croishant/stimulus003.wav	one	5	3
208	sheminar	1	903	step7	seminar	142	Continuua/seminar_sheminar/stimulus007.wav	one	5	7
208	shyrup	1	706	step11	syrup	143	Continuua/syrup_shyrup/stimulus011.wav	one	5	11
208	cashtle	5	1093	step1	castle	144	Continuua/castle_cashle/stimulus001.wav	one	5	1
208	shelery	1	993	step10	celery	145	Continuua/celery_shelery/stimulus010.wav	one	5	10
208	curshor	5	947	step4	cursor	146	Continuua/cursor_curshor/stimulus004.wav	one	5	4
208	penshil	1	1283	step9	pencil	147	Continuua/pencil_penshil/stimulus009.wav	one	5	9
208	shyrup	5	1571	step5	syrup	148	Continuua/syrup_shyrup/stimulus005.wav	one	5	5
208	penshil	1	808	step6	pencil	149	Continuua/pencil_penshil/stimulus006.wav	one	5	6
208	shafari	1	847	step10	safari	150	Continuua/safari_shafari/stimulus010.wav	one	5	10
208	mishile	1	1854	step8	missile	151	Continuua/missile_mishile/stimulus008.wav	one	5	8
208	shack	5	776	step5	sack	152	Continuua/sack_shack/stimulus005.wav	both	5	5
208	shyrup	5	749	step4	syrup	153	Continuua/syrup_shyrup/stimulus004.wav	one	5	4
208	shatellite	1	1132	step8	satellite	154	Continuua/satellite_shatellite/stimulus008.wav	one	5	8
208	shocket	5	1418	step6	socket	155	Continuua/socket_shocket/stimulus006.wav	one	5	6
208	dinoshaur	1	1029	step10	dinosaur	156	Continuua/dinosaur_dinoshaur/stimulus010.wav	one	5	10
208	whishtle	5	981	step1	whistle	157	Continuua/whistle_whishle/stimulus001.wav	one	5	1
208	shack	1	839	step7	sack	158	Continuua/sack_shack/stimulus007.wav	both	5	7
208	shy	1	1295	step7	sigh	159	Continuua/sigh_shy/stimulus007.wav	both	5	7
208	shatellite	5	1102	step3	satellite	160	Continuua/satellite_shatellite/stimulus003.wav	one	5	3
208	shunroof	5	981	step2	sunroof	161	Continuua/sunroof_shunroof/stimulus002.wav	one	5	2
208	curshor	1	1091	step8	cursor	162	Continuua/cursor_curshor/stimulus008.wav	one	5	8
208	shelery	5	1245	step1	celery	163	Continuua/celery_shelery/stimulus001.wav	one	5	1
208	shack	1	736	step11	sack	164	Continuua/sack_shack/stimulus011.wav	both	5	11
208	shunroof	1	1097	step11	sunroof	165	Continuua/sunroof_shunroof/stimulus011.wav	one	5	11
208	foshil	5	988	step2	fossil	166	Continuua/fossil_foshil/stimulus002.wav	one	5	2
208	curtshy	5	1066	step4	curtsy	167	Continuua/curtsy_curtshy/stimulus004.wav	one	5	4
208	ashi	1	1098	step9	asi	168	Continuua/asi_ashi/stimulus009.wav	both	5	9
208	curtshy	5	1826	step1	curtsy	169	Continuua/curtsy_curtshy/stimulus001.wav	one	5	1
208	sheiling	1	1010	step10	ceiling	170	Continuua/ceiling_sheiling/stimulus010.wav	one	5	10
208	dansher	5	842	step1	dancer	171	Continuua/dancer_dansher/stimulus001.wav	one	5	1
208	mishile	5	948	step4	missile	172	Continuua/missile_mishile/stimulus004.wav	one	5	4
208	medishine	5	883	step3	medicine	173	Continuua/medicine_medishine/stimulus003.wav	one	5	3
208	shettlement	5	814	step5	settlement	174	Continuua/settlement_shettlement/stimulus005.wav	one	5	5
208	shelery	1	889	step4	celery	175	Continuua/celery_shelery/stimulus004.wav	one	5	4
208	currenshy	5	1154	step4	currency	176	Continuua/currency_currenshy/stimulus004.wav	one	5	4
208	dansher	1	999	step7	dancer	177	Continuua/dancer_dansher/stimulus007.wav	one	5	7
208	shocket	5	791	step3	socket	178	Continuua/socket_shocket/stimulus003.wav	one	5	3
208	shement	1	679	step8	cement	179	Continuua/cement_shement/stimulus008.wav	one	5	8
208	sheminar	1	718	step10	seminar	180	Continuua/seminar_sheminar/stimulus010.wav	one	5	10
208	croishant	1	660	step9	croissant	181	Continuua/croissant_croishant/stimulus009.wav	one	5	9
208	monshoon	1	942	step10	monsoon	182	Continuua/monsoon_monshoon/stimulus010.wav	one	5	10
208	sheminar	1	790	step8	seminar	183	Continuua/seminar_sheminar/stimulus008.wav	one	5	8
208	shailboat	5	615	step2	sailboat	184	Continuua/sailboat_shailboat/stimulus002.wav	one	5	2
208	shack	5	1107	step1	sack	185	Continuua/sack_shack/stimulus001.wav	both	5	1
208	shyrup	5	1045	step1	syrup	186	Continuua/syrup_shyrup/stimulus001.wav	one	5	1
208	croishant	1	673	step10	croissant	187	Continuua/croissant_croishant/stimulus010.wav	one	5	10
208	shunroof	1	861	step8	sunroof	188	Continuua/sunroof_shunroof/stimulus008.wav	one	5	8
208	faushet	1	910	step6	faucet	189	Continuua/faucet_faushet/stimulus006.wav	one	5	6
208	sheminar	1	712	step9	seminar	190	Continuua/seminar_sheminar/stimulus009.wav	one	5	9
208	medishine	1	844	step10	medicine	191	Continuua/medicine_medishine/stimulus010.wav	one	5	10
208	shofa	5	1200	step2	sofa	192	Continuua/sofa_shofa/stimulus002.wav	one	5	2
208	galakshy	1	1294	step10	galaxy	193	Continuua/galaxy_galakshy/stimulus010.wav	one	5	10
208	ashi	1	1006	step10	asi	194	Continuua/asi_ashi/stimulus010.wav	both	5	10
208	sheremony	5	880	step4	ceremony	195	Continuua/ceremony_sheremony/stimulus004.wav	one	5	4
208	shilver	5	1308	step1	silver	196	Continuua/silver_shilver/stimulus001.wav	one	5	1
208	shettlement	5	707	step2	settlement	197	Continuua/settlement_shettlement/stimulus002.wav	one	5	2
208	sheremony	5	825	step2	ceremony	198	Continuua/ceremony_sheremony/stimulus002.wav	one	5	2
208	sheminar	1	792	step11	seminar	199	Continuua/seminar_sheminar/stimulus011.wav	one	5	11
208	shelery	5	1090	step5	celery	200	Continuua/celery_shelery/stimulus005.wav	one	5	5
208	sheminar	5	1046	step1	seminar	201	Continuua/seminar_sheminar/stimulus001.wav	one	5	1
208	dansher	1	1528	step11	dancer	202	Continuua/dancer_dansher/stimulus011.wav	one	5	11
208	currenshy	1	1334	step9	currency	203	Continuua/currency_currenshy/stimulus009.wav	one	5	9
208	shector	1	694	step8	sector	204	Continuua/sector_shector/stimulus008.wav	one	5	8
208	shubmarine	5	977	step3	submarine	205	Continuua/submarine_shubmarine/stimulus003.wav	one	5	3
208	pharmashy	5	891	step1	pharmacy	206	Continuua/pharmacy_pharmashy/stimulus001.wav	one	5	1
208	cashtle	5	1058	step3	castle	207	Continuua/castle_cashle/stimulus003.wav	one	5	3
208	shunroof	1	970	step9	sunroof	208	Continuua/sunroof_shunroof/stimulus009.wav	one	5	9
208	shelery	5	1259	step2	celery	209	Continuua/celery_shelery/stimulus002.wav	one	5	2
208	pharmashy	1	1206	step8	pharmacy	210	Continuua/pharmacy_pharmashy/stimulus008.wav	one	5	8
208	shocket	5	976	step5	socket	211	Continuua/socket_shocket/stimulus005.wav	one	5	5
208	shunroof	1	779	step10	sunroof	212	Continuua/sunroof_shunroof/stimulus010.wav	one	5	10
208	curtshy	5	1001	step7	curtsy	213	Continuua/curtsy_curtshy/stimulus007.wav	one	5	7
208	faushet	1	1051	step8	faucet	214	Continuua/faucet_faushet/stimulus008.wav	one	5	8
208	shin	1	834	step11	sin	215	Continuua/sin_shin/stimulus011.wav	both	5	11
208	pharmashy	5	1285	step3	pharmacy	216	Continuua/pharmacy_pharmashy/stimulus003.wav	one	5	3
208	faushet	1	1062	step11	faucet	217	Continuua/faucet_faushet/stimulus011.wav	one	5	11
208	shafari	5	1921	step5	safari	218	Continuua/safari_shafari/stimulus005.wav	one	5	5
208	shubmarine	1	843	step8	submarine	219	Continuua/submarine_shubmarine/stimulus008.wav	one	5	8
208	takshi	5	989	step4	taxi	220	Continuua/taxi_takshi/stimulus004.wav	one	5	4
208	ashi	5	803	step1	asi	221	Continuua/asi_ashi/stimulus001.wav	both	5	1
208	takshi	5	794	step1	taxi	222	Continuua/taxi_takshi/stimulus001.wav	one	5	1
208	monshoon	5	870	step5	monsoon	223	Continuua/monsoon_monshoon/stimulus005.wav	one	5	5
208	shidewalk	5	867	step1	sidewalk	224	Continuua/sidewalk_shidewalk/stimulus001.wav	one	5	1
208	shatellite	5	1042	step5	satellite	225	Continuua/satellite_shatellite/stimulus005.wav	one	5	5
208	penshil	1	1081	step10	pencil	226	Continuua/pencil_penshil/stimulus010.wav	one	5	10
208	shofa	5	713	step1	sofa	227	Continuua/sofa_shofa/stimulus001.wav	one	5	1
208	shector	5	648	step4	sector	228	Continuua/sector_shector/stimulus004.wav	one	5	4
208	shailboat	1	983	step8	sailboat	229	Continuua/sailboat_shailboat/stimulus008.wav	one	5	8
208	shin	5	959	step3	sin	230	Continuua/sin_shin/stimulus003.wav	both	5	3
208	shack	5	1528	step3	sack	231	Continuua/sack_shack/stimulus003.wav	both	5	3
208	curshor	5	1119	step1	cursor	232	Continuua/cursor_curshor/stimulus001.wav	one	5	1
208	shocket	1	747	step9	socket	233	Continuua/socket_shocket/stimulus009.wav	one	5	9
208	monshoon	5	1048	step4	monsoon	234	Continuua/monsoon_monshoon/stimulus004.wav	one	5	4
208	shurfboard	1	1283	step9	surfboard	235	Continuua/surfboard_shurfboard/stimulus009.wav	one	5	9
208	shofa	1	1323	step10	sofa	236	Continuua/sofa_shofa/stimulus010.wav	one	5	10
208	shatellite	5	651	step4	satellite	237	Continuua/satellite_shatellite/stimulus004.wav	one	5	4
208	mishile	1	693	step11	missile	238	Continuua/missile_mishile/stimulus011.wav	one	5	11
208	shement	5	848	step5	cement	239	Continuua/cement_shement/stimulus005.wav	one	5	5
208	shailboat	5	776	step6	sailboat	240	Continuua/sailboat_shailboat/stimulus006.wav	one	5	6
208	curshor	1	823	step11	cursor	241	Continuua/cursor_curshor/stimulus011.wav	one	5	11
208	shaddle	5	1123	step6	saddle	242	Continuua/saddle_shaddle/stimulus006.wav	one	5	6
208	medishine	1	915	step9	medicine	243	Continuua/medicine_medishine/stimulus009.wav	one	5	9
208	shurfboard	5	726	step2	surfboard	244	Continuua/surfboard_shurfboard/stimulus002.wav	one	5	2
208	shack	1	878	step9	sack	245	Continuua/sack_shack/stimulus009.wav	both	5	9
208	shettlement	1	750	step10	settlement	246	Continuua/settlement_shettlement/stimulus010.wav	one	5	10
208	shafari	1	835	step9	safari	247	Continuua/safari_shafari/stimulus009.wav	one	5	9
208	conshert	1	830	step11	concert	248	Continuua/concert_conshert/stimulus011.wav	one	5	11
208	shidewalk	1	1047	step10	sidewalk	249	Continuua/sidewalk_shidewalk/stimulus010.wav	one	5	10
208	shilver	1	835	step11	silver	250	Continuua/silver_shilver/stimulus011.wav	one	5	11
208	shelery	1	616	step9	celery	251	Continuua/celery_shelery/stimulus009.wav	one	5	9
208	shurfboard	1	645	step11	surfboard	252	Continuua/surfboard_shurfboard/stimulus011.wav	one	5	11
208	pharmashy	5	1369	step4	pharmacy	253	Continuua/pharmacy_pharmashy/stimulus004.wav	one	5	4
208	pharmashy	5	1392	step2	pharmacy	254	Continuua/pharmacy_pharmashy/stimulus002.wav	one	5	2
208	shettlement	1	658	step8	settlement	255	Continuua/settlement_shettlement/stimulus008.wav	one	5	8
208	shatellite	1	1377	step11	satellite	256	Continuua/satellite_shatellite/stimulus011.wav	one	5	11
208	sheiling	1	985	step11	ceiling	257	Continuua/ceiling_sheiling/stimulus011.wav	one	5	11
208	shector	5	875	step5	sector	258	Continuua/sector_shector/stimulus005.wav	one	5	5
208	whishtle	5	710	step3	whistle	259	Continuua/whistle_whishle/stimulus003.wav	one	5	3
208	penshil	5	690	step3	pencil	260	Continuua/pencil_penshil/stimulus003.wav	one	5	3
208	dinoshaur	5	866	step1	dinosaur	261	Continuua/dinosaur_dinoshaur/stimulus001.wav	one	5	1
208	shailboat	5	948	step7	sailboat	262	Continuua/sailboat_shailboat/stimulus007.wav	one	5	7
208	shurfboard	5	994	step5	surfboard	263	Continuua/surfboard_shurfboard/stimulus005.wav	one	5	5
208	shunroof	5	976	step4	sunroof	264	Continuua/sunroof_shunroof/stimulus004.wav	one	5	4
208	shubmarine	5	855	step6	submarine	265	Continuua/submarine_shubmarine/stimulus006.wav	one	5	6
208	shock	5	676	step6	sock	266	Continuua/sock_shock/stimulus006.wav	both	5	6
208	shaddle	1	895	step7	saddle	267	Continuua/saddle_shaddle/stimulus007.wav	one	5	7
208	shocket	1	810	step8	socket	268	Continuua/socket_shocket/stimulus008.wav	one	5	8
208	shilver	5	663	step2	silver	269	Continuua/silver_shilver/stimulus002.wav	one	5	2
208	faushet	1	1846	step7	faucet	270	Continuua/faucet_faushet/stimulus007.wav	one	5	7
208	mishile	1	880	step9	missile	271	Continuua/missile_mishile/stimulus009.wav	one	5	9
208	shunroof	5	655	step3	sunroof	272	Continuua/sunroof_shunroof/stimulus003.wav	one	5	3
208	galakshy	1	1118	step8	galaxy	273	Continuua/galaxy_galakshy/stimulus008.wav	one	5	8
208	sheiling	5	975	step6	ceiling	274	Continuua/ceiling_sheiling/stimulus006.wav	one	5	6
208	foshil	5	1797	step7	fossil	275	Continuua/fossil_foshil/stimulus007.wav	one	5	7
208	shack	5	1070	step2	sack	276	Continuua/sack_shack/stimulus002.wav	both	5	2
208	shement	5	1039	step1	cement	277	Continuua/cement_shement/stimulus001.wav	one	5	1
208	curshor	5	1216	step6	cursor	278	Continuua/cursor_curshor/stimulus006.wav	one	5	6
208	curshor	5	754	step2	cursor	279	Continuua/cursor_curshor/stimulus002.wav	one	5	2
208	shaddle	1	715	step11	saddle	280	Continuua/saddle_shaddle/stimulus011.wav	one	5	11
208	curshor	5	1192	step3	cursor	281	Continuua/cursor_curshor/stimulus003.wav	one	5	3
208	shin	5	840	step2	sin	282	Continuua/sin_shin/stimulus002.wav	both	5	2
208	dansher	1	1286	step10	dancer	283	Continuua/dancer_dansher/stimulus010.wav	one	5	10
208	sheiling	5	900	step5	ceiling	284	Continuua/ceiling_sheiling/stimulus005.wav	one	5	5
208	shector	1	1434	step9	sector	285	Continuua/sector_shector/stimulus009.wav	one	5	9
208	tashel	5	1150	step5	tassel	286	Continuua/tassel_tashel/stimulus005.wav	one	5	5
208	whishtle	1	1077	step9	whistle	287	Continuua/whistle_whishle/stimulus009.wav	one	5	9
208	shaddle	5	1254	step2	saddle	288	Continuua/saddle_shaddle/stimulus002.wav	one	5	2
208	shocket	1	864	step7	socket	289	Continuua/socket_shocket/stimulus007.wav	one	5	7
208	takshi	1	1144	step10	taxi	290	Continuua/taxi_takshi/stimulus010.wav	one	5	10
208	shatellite	5	963	step7	satellite	291	Continuua/satellite_shatellite/stimulus007.wav	one	5	7
208	tashel	5	794	step4	tassel	292	Continuua/tassel_tashel/stimulus004.wav	one	5	4
208	monshoon	1	1298	step11	monsoon	293	Continuua/monsoon_monshoon/stimulus011.wav	one	5	11
208	whishtle	5	770	step2	whistle	294	Continuua/whistle_whishle/stimulus002.wav	one	5	2
208	shettlement	1	733	step9	settlement	295	Continuua/settlement_shettlement/stimulus009.wav	one	5	9
208	shock	5	610	step2	sock	296	Continuua/sock_shock/stimulus002.wav	both	5	2
208	shidewalk	5	1465	step2	sidewalk	297	Continuua/sidewalk_shidewalk/stimulus002.wav	one	5	2
208	currenshy	5	993	step1	currency	298	Continuua/currency_currenshy/stimulus001.wav	one	5	1
208	ashi	5	998	step5	asi	299	Continuua/asi_ashi/stimulus005.wav	both	5	5
208	caroushel	1	917	step7	carousel	300	Continuua/carousel_caroushel/stimulus007.wav	one	5	7
208	currenshy	5	847	step3	currency	301	Continuua/currency_currenshy/stimulus003.wav	one	5	3
208	shyrup	1	705	step7	syrup	302	Continuua/syrup_shyrup/stimulus007.wav	one	5	7
208	cashtle	1	786	step8	castle	303	Continuua/castle_cashle/stimulus008.wav	one	5	8
208	shelery	5	617	step8	celery	304	Continuua/celery_shelery/stimulus008.wav	one	5	8
208	dinoshaur	1	952	step9	dinosaur	305	Continuua/dinosaur_dinoshaur/stimulus009.wav	one	5	9
208	cashtle	5	1643	step6	castle	306	Continuua/castle_cashle/stimulus006.wav	one	5	6
208	shy	1	893	step11	sigh	307	Continuua/sigh_shy/stimulus011.wav	both	5	11
208	caroushel	5	1030	step3	carousel	308	Continuua/carousel_caroushel/stimulus003.wav	one	5	3
208	caroushel	1	808	step11	carousel	309	Continuua/carousel_caroushel/stimulus011.wav	one	5	11
208	foshil	5	1032	step5	fossil	310	Continuua/fossil_foshil/stimulus005.wav	one	5	5
208	shofa	5	735	step5	sofa	311	Continuua/sofa_shofa/stimulus005.wav	one	5	5
208	sheremony	1	944	step10	ceremony	312	Continuua/ceremony_sheremony/stimulus010.wav	one	5	10
208	shement	5	1132	step7	cement	313	Continuua/cement_shement/stimulus007.wav	one	5	7
208	currenshy	1	1610	step10	currency	314	Continuua/currency_currenshy/stimulus010.wav	one	5	10
208	penshil	5	1250	step4	pencil	315	Continuua/pencil_penshil/stimulus004.wav	one	5	4
208	whishtle	5	962	step6	whistle	316	Continuua/whistle_whishle/stimulus006.wav	one	5	6
208	faushet	5	1221	step3	faucet	317	Continuua/faucet_faushet/stimulus003.wav	one	5	3
208	dinoshaur	1	902	step11	dinosaur	318	Continuua/dinosaur_dinoshaur/stimulus011.wav	one	5	11
208	shilver	5	739	step4	silver	319	Continuua/silver_shilver/stimulus004.wav	one	5	4
208	medishine	5	1117	step7	medicine	320	Continuua/medicine_medishine/stimulus007.wav	one	5	7
208	penshil	5	906	step1	pencil	321	Continuua/pencil_penshil/stimulus001.wav	one	5	1
208	sheremony	5	801	step6	ceremony	322	Continuua/ceremony_sheremony/stimulus006.wav	one	5	6
208	shyrup	1	759	step10	syrup	323	Continuua/syrup_shyrup/stimulus010.wav	one	5	10
208	tashel	5	752	step2	tassel	324	Continuua/tassel_tashel/stimulus002.wav	one	5	2
208	takshi	5	665	step5	taxi	325	Continuua/taxi_takshi/stimulus005.wav	one	5	5
208	monshoon	1	997	step6	monsoon	326	Continuua/monsoon_monshoon/stimulus006.wav	one	5	6
208	penshil	5	732	step5	pencil	327	Continuua/pencil_penshil/stimulus005.wav	one	5	5
208	shack	5	1452	step6	sack	328	Continuua/sack_shack/stimulus006.wav	both	5	6
208	medishine	5	1065	step4	medicine	329	Continuua/medicine_medishine/stimulus004.wav	one	5	4
208	shidewalk	5	781	step4	sidewalk	330	Continuua/sidewalk_shidewalk/stimulus004.wav	one	5	4
208	shement	1	694	step10	cement	331	Continuua/cement_shement/stimulus010.wav	one	5	10
208	pharmashy	1	1423	step11	pharmacy	332	Continuua/pharmacy_pharmashy/stimulus011.wav	one	5	11
208	shilver	1	854	step9	silver	333	Continuua/silver_shilver/stimulus009.wav	one	5	9
208	shafari	5	1327	step4	safari	334	Continuua/safari_shafari/stimulus004.wav	one	5	4
208	foshil	1	982	step9	fossil	335	Continuua/fossil_foshil/stimulus009.wav	one	5	9
208	faushet	5	1757	step1	faucet	336	Continuua/faucet_faushet/stimulus001.wav	one	5	1
208	sheminar	5	1138	step5	seminar	337	Continuua/seminar_sheminar/stimulus005.wav	one	5	5
208	shy	1	2263	step9	sigh	338	Continuua/sigh_shy/stimulus009.wav	both	5	9
208	shafari	1	1171	step11	safari	339	Continuua/safari_shafari/stimulus011.wav	one	5	11
208	shidewalk	1	1630	step7	sidewalk	340	Continuua/sidewalk_shidewalk/stimulus007.wav	one	5	7
208	shement	1	1073	step11	cement	341	Continuua/cement_shement/stimulus011.wav	one	5	11
208	shilver	5	1019	step3	silver	342	Continuua/silver_shilver/stimulus003.wav	one	5	3
208	shin	5	1272	step1	sin	343	Continuua/sin_shin/stimulus001.wav	both	5	1
208	caroushel	5	1050	step1	carousel	344	Continuua/carousel_caroushel/stimulus001.wav	one	5	1
208	dinoshaur	5	1397	step3	dinosaur	345	Continuua/dinosaur_dinoshaur/stimulus003.wav	one	5	3
208	shailboat	1	2137	step10	sailboat	346	Continuua/sailboat_shailboat/stimulus010.wav	one	5	10
208	shack	5	805	step4	sack	347	Continuua/sack_shack/stimulus004.wav	both	5	4
208	shocket	5	1228	step1	socket	348	Continuua/socket_shocket/stimulus001.wav	one	5	1
208	shock	5	932	step1	sock	349	Continuua/sock_shock/stimulus001.wav	both	5	1
208	shelery	5	638	step3	celery	350	Continuua/celery_shelery/stimulus003.wav	one	5	3
208	curshor	1	1134	step7	cursor	351	Continuua/cursor_curshor/stimulus007.wav	one	5	7
208	pharmashy	5	1740	step7	pharmacy	352	Continuua/pharmacy_pharmashy/stimulus007.wav	one	5	7
208	whishtle	5	740	step5	whistle	353	Continuua/whistle_whishle/stimulus005.wav	one	5	5
208	shin	5	1660	step6	sin	354	Continuua/sin_shin/stimulus006.wav	both	5	6
208	shock	5	855	step5	sock	355	Continuua/sock_shock/stimulus005.wav	both	5	5
208	cashtle	1	923	step10	castle	356	Continuua/castle_cashle/stimulus010.wav	one	5	10
208	shubmarine	5	980	step4	submarine	357	Continuua/submarine_shubmarine/stimulus004.wav	one	5	4
208	curtshy	1	861	step9	curtsy	358	Continuua/curtsy_curtshy/stimulus009.wav	one	5	9
208	shector	5	630	step2	sector	359	Continuua/sector_shector/stimulus002.wav	one	5	2
208	takshi	5	875	step7	taxi	360	Continuua/taxi_takshi/stimulus007.wav	one	5	7
208	galakshy	5	824	step5	galaxy	361	Continuua/galaxy_galakshy/stimulus005.wav	one	5	5
208	caroushel	1	931	step9	carousel	362	Continuua/carousel_caroushel/stimulus009.wav	one	5	9
208	shy	5	704	step1	sigh	363	Continuua/sigh_shy/stimulus001.wav	both	5	1
208	tashel	1	1206	step11	tassel	364	Continuua/tassel_tashel/stimulus011.wav	one	5	11
208	shatellite	5	890	step1	satellite	365	Continuua/satellite_shatellite/stimulus001.wav	one	5	1
208	shofa	1	712	step9	sofa	366	Continuua/sofa_shofa/stimulus009.wav	one	5	9
208	shaddle	5	615	step3	saddle	367	Continuua/saddle_shaddle/stimulus003.wav	one	5	3
208	shector	5	763	step1	sector	368	Continuua/sector_shector/stimulus001.wav	one	5	1
208	caroushel	5	1351	step5	carousel	369	Continuua/carousel_caroushel/stimulus005.wav	one	5	5
208	shubmarine	5	1130	step7	submarine	370	Continuua/submarine_shubmarine/stimulus007.wav	one	5	7
208	pharmashy	1	1140	step9	pharmacy	371	Continuua/pharmacy_pharmashy/stimulus009.wav	one	5	9
208	sheiling	1	983	step8	ceiling	372	Continuua/ceiling_sheiling/stimulus008.wav	one	5	8
208	currenshy	5	890	step5	currency	373	Continuua/currency_currenshy/stimulus005.wav	one	5	5
208	takshi	5	790	step9	taxi	374	Continuua/taxi_takshi/stimulus009.wav	one	5	9
208	croishant	1	763	step8	croissant	375	Continuua/croissant_croishant/stimulus008.wav	one	5	8
208	shailboat	5	726	step1	sailboat	376	Continuua/sailboat_shailboat/stimulus001.wav	one	5	1
208	whishtle	1	1014	step8	whistle	377	Continuua/whistle_whishle/stimulus008.wav	one	5	8
208	medishine	5	687	step5	medicine	378	Continuua/medicine_medishine/stimulus005.wav	one	5	5
208	dinoshaur	5	830	step4	dinosaur	379	Continuua/dinosaur_dinoshaur/stimulus004.wav	one	5	4
208	monshoon	1	926	step8	monsoon	380	Continuua/monsoon_monshoon/stimulus008.wav	one	5	8
208	ashi	1	824	step11	asi	381	Continuua/asi_ashi/stimulus011.wav	both	5	11
208	cashtle	5	719	step2	castle	382	Continuua/castle_cashle/stimulus002.wav	one	5	2
208	conshert	1	1197	step10	concert	383	Continuua/concert_conshert/stimulus010.wav	one	5	10
208	shurfboard	5	888	step6	surfboard	384	Continuua/surfboard_shurfboard/stimulus006.wav	one	5	6
208	shilver	5	483	step5	silver	385	Continuua/silver_shilver/stimulus005.wav	one	5	5
208	galakshy	1	1053	step9	galaxy	386	Continuua/galaxy_galakshy/stimulus009.wav	one	5	9
208	sheremony	1	670	step11	ceremony	387	Continuua/ceremony_sheremony/stimulus011.wav	one	5	11
208	dansher	1	798	step8	dancer	388	Continuua/dancer_dansher/stimulus008.wav	one	5	8
208	sheminar	5	737	step4	seminar	389	Continuua/seminar_sheminar/stimulus004.wav	one	5	4
208	pharmashy	5	1171	step6	pharmacy	390	Continuua/pharmacy_pharmashy/stimulus006.wav	one	5	6
208	curshor	1	877	step9	cursor	391	Continuua/cursor_curshor/stimulus009.wav	one	5	9
208	mishile	5	1348	step1	missile	392	Continuua/missile_mishile/stimulus001.wav	one	5	1
208	shailboat	5	844	step4	sailboat	393	Continuua/sailboat_shailboat/stimulus004.wav	one	5	4
208	ashi	5	632	step4	asi	394	Continuua/asi_ashi/stimulus004.wav	both	5	4
208	sheiling	5	642	step2	ceiling	395	Continuua/ceiling_sheiling/stimulus002.wav	one	5	2
208	dinoshaur	1	1645	step8	dinosaur	396	Continuua/dinosaur_dinoshaur/stimulus008.wav	one	5	8
